status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
124462251040725_770138579806419,"b""And that's a wrap! What a special year it has been. Here's to a bright 2017!""",b'University of Sydney Business School',photo,https://www.facebook.com/University.of.Sydney.Business.School/photos/a.201971256495188.59931.194249233934057/1686652791360353/?type=3,2016-12-31 23:33:32,11,0,0
124462251040725_754080878078856,"b""Interested to hear stories, gain insights into what a career at BCG is like and network with consultants? BCG Australia will be hosting on-campus and in-office events in 2017, especially for undergraduate or Masters students. Don't miss out! Register your details to be put on the mailing list to receive invitations to upcoming events for the 2017 Associate Campaign.\n\nRegister to their mailing list here: https://talent.bcg.com/Events?folderId=10013486&source=Event\nFor more information about BCG Australia, check out their Careers site here: http://www.bcg.com/en-au/careers/default.aspx""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/754080878078856/?type=3,2016-12-05 09:09:16,1,0,0
124462251040725_751027208384223,"b""The CA Program is your pathway to one of the world's most respected and sought after business qualifications. It's your opportunity to invest in your future and one of the most important career decisions you'll make. \n\nInvest in your future with the Chartered Accountants Program.\nApplications close 9th December.""",b'Chartered Accountants Australia and New Zealand - The Chartered Accountants Program',link,http://www.charteredaccountantsanz.com/en/Site-Content/Become-a-CA/The-Chartered-Accountants-Program?utm_source=facebook.com&utm_medium=social&utm_content=T117-15-2811-Julia&utm_campaign=ApplicationsT12017#.WD-v2qJ96T8,2016-12-01 00:13:33,4,0,0
124462251040725_749256705227940,"b'The Boston Consulting Group (BCG) Australia are looking for Associates to join their Australian offices in 2018, 2019 and 2020.\n\nRegister your details here to be put on their mailing list to receive invitations to upcoming events for their 2017 Associate Campaign:\nhttps://talent.bcg.com/Events?folderId=10013486&source=Event\n\nCheck out their Careers site here:\nhttp://www.bcg.com/en-au/careers/default.aspx'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/749256705227940/?type=3,2016-11-28 01:47:24,17,0,0
124462251040725_745741165579494,"b""Come along to the information session next week to find out about our Postgraduate Business offerings and hear an exclusive talk from Dr Rhonda Brighton-Hall, Director of the Australian Human Resources Institute. This will be a great opportunity to meet her in person and hear her insights on the topic, 'Democratisation of Data \xe2\x80\x93 Who owns talent or can \xe2\x80\x98talent\xe2\x80\x99 own itself?'. This talk will explore the intersection of data technologies and human resource management. \n\nHave you been thinking about what to do next year?\n\nWe'll be running a concurrent fair throughout the event. Come and meet our program directors to find out about programs to develop skills that complement HR, such as entrepreneurship or big data in the Master of Commerce to consulting experiences through our world ranked Master of Management. \n\nDetails of the event\n\nDate: Wednesday 23 November\nTime: 5:00pm-7:30pm\nVenue: The University of Sydney Business School CBD Campus, Level 17, 133 Castlereagh St, Sydney\nFood and refreshments will be provided.\n\nRegister here: http://sydney.edu.au/business/events/2016/postgraduate_business_information_session_november23""",b'Postgraduate Business Information Session - The University of Sydney Business School',link,http://sydney.edu.au/business/events/2016/postgraduate_business_information_session_november23,2016-11-22 00:18:18,2,0,0
124462251040725_741315279355416,"b'Registrations for the Hult Prize at University of Sydney have been extended to November 20!\n\nThe winners receive an all-expenses paid trip the regionals in San Francisco + an incubator + co-working space with their partners\xe2\x80\x93 Uber, Commonwealth Bank, Nous Group, Venturetec and more!\n\nHead to http://hultprizeat.com/sydney \n\nFollow Hult Prize on Facebook: https://www.facebook.com/HultPrizeUSYD/ \n\nRSVP to the Campus Finals Networking: \nUBER Presents Hult Prize USYD Finals (Networking + Pitches)\n\n#HP17 #HultPrizeUSYD #Crisis2Action #USYD #SanFrancisco'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/741315279355416/?type=3,2016-11-14 03:18:43,4,0,2
124462251040725_728262077327403,"b'SUBS has teamed up with the Hult Prize at University of Sydney! \n\nThis international social start-up competition could see you win an all-expenses paid trip to San Francisco for winning the Campus Finals, and $1,000,000 for the Global Grand Finals. \n\nWant to find out more? Check out the links below:\nhttps://www.facebook.com/HultPrizeUSYD/\nhttp://www.hultprizeat.com/sydney'",b'Hult Prize at University of Sydney',link,https://www.facebook.com/HultPrizeUSYD/,2016-10-23 19:34:33,5,1,0
124462251040725_725181710968773,b'Becoming a peer mentor is a great opportunity to meet people across all year groups and be able to share the knowledge you wish you had known in first year! Applications are OPEN and close on November 4th. Sign up today @\n\nhttp://sydney.edu.au/business/study/services/mentoring/peer_mentoring',b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/725181710968773/?type=3,2016-10-19 05:24:14,2,0,1
124462251040725_325287884499941,b'Notice is officially given of our final meeting of the year: \n\nCLUB : BUSINESS SCHOOL SOCIETY\nDATE: 28 OCT 2016\nTIME: 4:00 PM - 6:00 PM\nLOCATION : ABS 3002\n \n1. OPENING AND WELCOME\n \n2. APOLOGIES AND LEAVES OF ABSENCE\n \n3. MINUTES OF THE PREVIOUS MEETING & BUSINESS ARISING FROM THE MINUTES\n \n4. ANNUAL REPORTS\nSummary of 2016/2017 events by the president\n \n5. ELECTION OF EXECUTIVES\nNominations will be considered and voted on for the following positions: Post Grad Rep\n \n An interim Publications director will also be appointed. \n\n6. REPORTS BY EXECUTIVE MEMBERS\n \n7. GENERAL BUSINESS\n \n8. DATE OF THE NEXT MEETING\n \nTBC\n\nHope to see you all there',b'General Meeting 2',event,https://www.facebook.com/events/325287884499941/,2016-10-19 00:35:45,0,0,0
124462251040725_723839447769666,"b""Finish the semester off on a high with free pizza and beer thanks to our friends over at Sydney Marketing Society! Free with Access, don't forget to swing by next Thursday 27th!""",b'SMS Beer and Pizza Party',event,https://www.facebook.com/events/1333175790133209/,2016-10-17 02:46:57,26,1,0
124462251040725_723265651160379,"b""What happens when you mix beer and ghosts? \n\nA boo-zy night!! lol\n\np.s. THEY GOT A BIGGER BOAT!! \n\nCome join our friends at Subski SkiClub on their Halloween Booze Cruise this Thursday!! It's going to be a bloody ripper of a night and the snap story's in the morning are sure to be horrific #fomo \n\nDon't forget to trick or treat yourself with the unlimited alcohol that will sure to be the Gin Reaper. See you in Davey Jones' locker.""",b'Subski & Bamsoc Halloween Booze Cruise',event,https://www.facebook.com/events/164184437365603/,2016-10-16 04:50:27,19,0,0
124462251040725_722607584559519,"b""The icing on the cake for what has been such a successful year.\n\nSUBS is proud to announce that we were awarded Best Major Event and a Highly Commended effort for Best Poster for our Annual 'Neverland' Ball by the Clubs and Societies Program and the University of Sydney!\n\nCongratulations to the entire Executive and Subcommittee team on this amazing achievement - this acknowledgement is a testament to our hard work, determination and dedication to SUBS.\n\nThank you so much to all those who attended the Ball - we hope you enjoyed the night as much as we did! \n\nIf you didn't make it #fomo or you want to relive the truly magical night, watch the video here: https://www.facebook.com/houseofcameo/posts/1295297627171858\n\nWe are so excited for the year to come and we can't wait to put on more incredible events!\n\nSUBS xx""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/722607584559519/?type=3,2016-10-15 02:26:29,88,10,1
124462251040725_721458331341111,"b'FINALLY, an event that is worth missing the Bachelorette for. \n\nNext Thursday come along to NOW\xe2\x80\x99s end of year cocktail dinner and panel event, with a theme of \xe2\x80\x98we make a great pair.\xe2\x80\x99 \n\nCome and hear a married couple from BCG who have both completed their MBA\xe2\x80\x99s at Harvard, a job-share super mum pair from Bain & Co. and sisters Carolyn Broderick and Jane Latimer, the deputy medical director for the 2016 Australian RIO Olympic Team and fellow at the George Institute for Global Health. \n\nGet your tickets NOW: https://www.trybooking.com/NFKK'","b""NOW Presents: 'We Make a Great Pair'. Boys and Girls invited""",event,https://www.facebook.com/events/1051023358326200/,2016-10-13 02:47:48,10,1,0
124462251040725_720882591398685,"b""SUBS takes on the Dean's Thank You Event \n\nWe're so proud of our achievements this year and can't wait for the amazing things planned for the year ahead!""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/720882591398685/?type=3,2016-10-12 01:53:04,44,0,0
124462251040725_717152465105031,"b'Thank you everyone for coming! You all looked superbly dapper in your professional wear and we hope you all got a lot out of your interactions with the firm representatives. \n\nFor those who missed out, look out for future professional events and opportunities in this space!'","b""High Achievers' Breakfast 2016""",photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.717152431771701.1073741856.124462251040725/717152465105031/?type=3,2016-10-05 05:07:55,40,0,0
124462251040725_717139998439611,"b""REAWAKENING HUMAN POTENTIAL: The 2017 Clinton Foundation Challenge for the Hult Prize Competition aims to build sustainable, scalable social enterprises that restore the rights and dignity of 10 million refugees by 2022.\n\nThe University of Sydney's Campus Winner will be sent to the International regional finals held at San Francisco for the chance to win $1million USD.\n\nFollow Hult Prize at University of Sydney for announcements on Expressions of Interest. An information session will be hosted on the 19th of October (location TBC).""",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/717139998439611/?type=3,2016-10-05 04:09:03,13,1,0
